Peak,p-value,q-value,B1050328-154-CRE KP,B1050603-077-CRE KP,B1050723-021-CRE KP,B1050902-121-CRE KP,B1060202-094-CRE KP,B1060217-087-CRE KP,B1060311-004-CRE KP,B1060429-067-CRE KP,B1060522-013-CRE KP,B1060606-077-CRE KP,B1060704-084-CRE KP,B1061002-071-CRE KP,B1061025-055-CRE KP,M1050108-162-CRE KP,M1050123-092-CRE KP,M1050128-177-CRE KP,M1050314-245-CRE KP,M1050420-111-CRE KP,M1050501-018-CRE KP,M1050824-079-CRE KP,M1050926-240-CRE KP,M1051122-089-CRE KP,M1051223-071-CRE KP,M1051230-039-CRE KP,M1060108-042-CRE KP-2,M1060108-060-CRE KP,M1060112-033-CRE KP,M1060118-031-CRE KP,M1060123-258-CRE KP,M1060202-212-CRE KP,M1060214-012-CRE KP,M1060226-032-CRE KP,M1060314-010-CRE KP-2,M1060421-139-CRE KP,M1060522-008-CRE KP,M1060630-118-CRE KP,M1060702-055-CRE KP,M1060716-086-CRE KP,M1060723-056-CRE KP,M1060808-110-CRE KP,M1060810-148-CRE KP,M1060814-076-CRE KP,M1060815-124-CRE KP,M1060908-027-CRE KP,M1060912-032-CRE KP,M1061023-229-CRE KP,B1050119-108-non CRE KP,B1050125-102-non CRE KP,B1050219-053-non CRE KP-2,B1050414-116-non CRE KP,B1050422-104-non CRE KP,B1050429-048-non CRE KP,B1050704-185-non CRE KP-2,B1050714-125-non CRE KP,B1050802-057-non CRE KP,B1050906-127-non CRE KP-2,B1051019-050-non CRE KP,B1060117-004-non CRE KP,B1060125-048-non CRE KP,B1060125-147-non CRE KP,B1060126-056-non CRE KP,B1060126-097-non CRE KP-2,B1060216-038-non CRE KP,B1060223-006-non CRE KP-2,B1060223-082-non CRE KP,B1060310-011-non CRE KP-2,B1060320-165-non CRE KP,B1060326-068-non CRE KP,B1060402-034-non CRE KP,B1060404-034-non CRE KP,B1060406-071-non CRE KP,B1060409-035-non CRE KP,B1060413-035-non CRE KP,B1060421-102-non CRE KP,B1060422-055-non CRE KP,B1060429-096-non CRE KP-2,B1060508-118-non CRE KP,B1060510-109-non CRE KP,B1060512-043-non CRE KP,B1060518-059-non CRE KP,B1060518-100-non CRE KP,B1060910-039-non CRE KP,B1060919-032-non CRE KP,B1060923-134-non CRE KP,B1061015-054-non CRE KP,B1061021-093-non CRE KP,B1061025-014-non CRE KP,M1050120-162-non CRE KP,M1050401-169-non CRE KP-2,M1050912-089-non CRE KP,M1060405-181-non CRE KP-2,M1060407-138-non CRE KP,M1060410-195-non CRE KP,M1060414-167-non CRE KP-2,M1060423-047-non CRE KP
3035.6326,0.117812376,0.627905815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561280,0,0,0,145670.23,0,0,762338.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697665.63
3045.758,0.35959217,0.977745069,0,0,0,0,0,0,0,0,0,295847.44,843446.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266943,205220.06,24714.6,0,313517.44,40751.78,2388112.25,591777.81,0,1413376.25,4090506,0,0,0,0,82193.22,293707.28,238024.47,167917.66,108400.63,293296.88,58875.08,122962.51,8752.63,157074.86,12644.17,0,0,39862.13,80226.19,0,0,0,0,0,0,120159.7,0,281013.91,175125.27,39753.68,0,380112,15547857,172203.48,942081.31,94164.57,4771.89,160973.58,0,17283.29,77173.45,5545.34,0,215303,0,129317.84,477804.06,42733.98,0,25498.93,26602.23,0,563333.81
3074.627,0.198625666,0.837187262,0,0,0,0,0,0,0,0,0,0,27976406,12489124,8400056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28294098,5530450,23822.84,5089152.5,750654,730027,485296.66,152590.58,0,349743.06,0,0,0,0,389237.22,91706.98,162556.56,61967.43,24926.88,455077.59,26478.12,9801.21,28977.74,71726.7,432264.66,218072.08,0,0,63007.93,142820.16,0,0,0,0,0,0,287176.91,0,167346.7,0,0,0,378891.5,58451.97,76284.69,540033.5,37293.07,85448.13,17283.9,0,761.18,117729.84,54642.79,0,73787.57,0,396941.81,245474.59,257695.69,0,466953.94,206847.69,0,1125700.88
3178.7427,0.371986245,0.966769905,0,0,0,0,0,0,0,0,0,0,0,13739.08,165389.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131971.98,317522.78,0,381964.88,0,0,0,0,265932.16,0,352114.84,95911.89,28848.99,77159.34,24210.08,0,0,0,0,0,0,0,0,0,0,0,207791.88,22044.19,0,113394,7416.52,104282.89,0,438757.66,14950.57,630778.56,0,81100.64,0,138516.78,0,214900.58,0,0,0,0,0,0,0,8179476.5,0,0,0,0,146421.83,0,0,0,0,705802.69,0,0,1588064.5,505256.63
3190.2937,0.101324458,0.656600346,0,0,0,0,140640.17,0,11837.7,0,0,325901.53,0,0,58320,0,0,0,0,0,0,0,0,0,0,0,271866.25,0,0,0,0,411943.13,0,491547.06,182793.77,34014.69,707029.75,1611285.38,461195.94,4798045,1707135.38,5467107,2474316.75,9852526,4137571.5,482519.53,2326031.25,1300901.13,24478.82,12035.66,55422.39,170953.77,285233.38,1201040,489802.84,771890.38,290583.84,1712723,989688,293832.47,15623.98,93784.19,482713.13,4629.58,1025098,38759.03,508165,28578.79,61043.24,435776.91,104745.43,117818.44,74900.29,53631.54,165541.16,22792.19,17976.11,0,124402.99,4419.21,7221.54,96532.35,261378.77,9853.86,9888.22,58692.48,19657.09,12831.89,85984.02,10740.88,576876.5,354772.53,39249.26,778660.69,12520.38,87566.21,101099.31
3203.875,1,1,0,0,0,0,0,0,0,0,31497.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111932.61
3295.9941,0.093818947,0.641896147,0,0,0,0,78447.28,0,0,0,0,130230.83,17986.96,25136.29,140468.11,0,0,0,0,0,0,0,0,0,0,0,126396.17,0,24697.79,69919.66,28612.6,46053.16,0,79593.57,0,17388.45,103867.2,50967.9,332870.63,109448.4,67526.16,99965.2,70886.19,128231.77,203949.11,0,0,27569.52,14460.15,27662.06,30583.07,0,307357.75,46998.18,22221.52,121746.9,0,377589.97,138308.36,0,396527.06,107659.06,369298.84,818132.5,641841.63,45887.05,9240.22,68715.01,165955.31,409578.66,0,562229.63,0,0,249620.2,8906.83,0,0,83899.91,0,125535.63,5721.64,0,0,20345.56,32593.74,91420.21,52814.53,0,39637.19,6524.56,40234.53,45384.52,5585.33,10622.67,114375.8,71126.48
3303.3062,0.013357886,0.284774642,27026.52,0,0,0,0,0,0,0,0,43909.38,0,0,0,0,0,0,0,0,0,0,0,0,0,20547.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51335.16,0,0,37689.69,0,0,0,0,0,0,0,0,0,0,0,0,171672.88,465074.91,295394.44,237776.41,103066.34,388485.34,0,52189.32,21379.84,612109.94,0,215202.73,0,0,0,0,0,0,0,0,0,0,296596.66,167222.78,0,0,0,0,0,111865.59,0,0,0,84397.27,82670.23,0,0,50201.38
3317.3076,1.54E-04,0.056801805,114879.43,137296.91,182865.2,0,0,289622.5,197685.97,294669.03,134355.13,317787.66,0,102085.48,0,440959.63,190326.44,0,165610.81,256644.66,214933.13,282281.94,0,162741.14,0,309262.72,0,239147.09,0,370594.88,227413.02,801636.5,352182.94,1785156.5,0,0,0,33006.74,35219.57,2250345.5,580131,1156529,912132.19,4661680,1190964.25,337198.5,705983.06,788611.94,19162.79,9753,76988.38,3239424.25,29647.85,4937.08,617930.44,42827.12,254293.92,145482.91,428864.38,36859.89,19751.14,43936.2,444822.34,233572.2,503089.97,12410.13,84249.88,63537.3,65790.56,35529.07,275360,567906.94,29413.53,332850.19,26620.26,381110.81,1980458.38,9948.27,10020.09,140673.16,30792.79,1276.74,496465.5,1464.59,144939.2,207631.5,97989.88,574.92,21661.37,4515339,88929.42,8267.26,5088.32,80433.93,28350.88,174881.72,371997.59
3318.7063,0.007422245,0.237350475,0,0,0,0,356398.22,0,0,0,0,0,224369.88,0,360071.94,0,0,0,0,0,0,0,0,0,0,0,120912.78,0,257644.23,0,0,0,0,0,698143.44,6190.46,667767.19,1406778.5,0,0,0,279729.97,0,304914.38,338567.09,1431644.75,466468.28,109777.95,0,0,0,0,0,0,0,0,0,0,0,30546.88,1757964.25,16861.91,132520.34,50224.2,18543.42,21608.1,173624.53,325006.94,15381708,174242.38,2066323.88,53483.09,208588.38,264477.78,38134.36,3556.3,0,55921.07,224818.03,0,0,4174.87,307068.22,0,101450.37,4056.35,62245.5,674132.88,1665447,0,0,0,69394.41,260645.84,0,8913.21,1906689.38
3344.5217,0.276555864,0.865561013,0,0,0,0,0,0,0,0,0,0,69948.69,23100.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15012.7,0,0,0,11212.35,24062.27,0,0,22718.46,53231.27,10608.01,0,0,0,123165.8,0,0,0,2372.85,294219.78,13697.81,424559.78,221293.17,10613.05,0,0,4631746,51016.08,163381.11,0,0,208918.58,0,0,0,0,0,0,0,0,502312.31,0,0,225717.61,0,0,9660.53,0,0,5914.28,90194.43,6252.07,27511.9,34185.58,0,70557.61,0,0,0,0,248211.67,184384.5,0,0,10618.46,0,0,1840149.75
3357.072,0.413644037,1,0,579362,0,0,81501.01,0,19989.95,68679.98,267081.09,112032.66,15435.3,0,0,196518.17,231843.17,0,0,0,0,179598.33,0,277249.81,0,0,0,66535.06,43458.55,0,272854.59,117261.34,19689.1,0,0,0,84784.48,0,500559.16,190573.45,23725.28,452653.47,112271.63,846004.56,188118.69,52792.16,44014.75,38413.97,1535278.5,54440.72,94297.22,7905.59,117961.3,17516.67,65117.59,1890267,85666.46,30371.71,1370957.63,134884.94,75569.56,0,232548.52,0,180567.8,63048.52,192223.38,0,394404.19,38833.31,74061.09,7089.36,922196.13,33228.98,216055.8,1331574.75,36278.34,252274.59,502180.09,806742.63,1099547.38,5224.81,278941.75,29302.73,17004.19,1897.3,0,301337.34,6034.82,92320.45,17439.84,0,68449.47,37704.68,0,0,748650.94
3358.045,0.626326928,0.996029093,0,0,0,0,0,0,0,0,0,0,0,0,18888.47,0,0,0,0,0,0,0,0,0,0,0,138273.56,0,0,49797.87,0,0,0,78588.99,80712.61,58716.95,0,0,0,0,0,0,0,154124.47,0,0,23977.71,33268.08,0,0,0,0,0,0,0,0,0,0,0,0,154976.3,0,0,0,21274.62,0,1578964.75,0,694876.38,0,0,0,146720.23,143601.41,0,0,0,0,22427.36,0,0,1328418.13,235816.81,0,0,0,0,0,0,0,0,0,492000.25,31081.76,0,0,977171.38
3367.352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29771.44,0,0,0,0,216150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.71,0,0,0,1285.78,0,0,0,0,0,0,0,0,2926762.75
3393.0999,1,1,10275.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9988.35,0,0,0,101809.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41116.02
3420.216,0.670889382,1,544390,0,0,0,0,0,0,5692.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35941.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23620.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48604.92
3427.3916,0.018650965,0.342944622,0,0,0,0,0,0,0,0,0,0,0,0,72659.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118659.88,375587.09,0,394473.75,0,411589.47,13550.68,0,0,0,0,0,0,0,0,370947.63,0,0,12275063,93877.52,33437.13,0,0,50223.61,0,0,0,1022149.88,28785.34,77534.63,128335.64,0,0,0,0,509575.81,373106.25,0,34653.1,188191.97,74385.96,1150727,29771.58,217421.28,8323.87,0,369465.47,0,221253.97,40852.72,0,82538.3,0,0,0,0,343856.63,0,0,0,1570318.75,0,208708.8,316697.78
3435.779,0.276555864,0.865561013,0,24278.45,137243.98,90356.96,0,0,0,0,0,9849.78,0,0,0,0,0,0,0,0,0,0,0,0,80371.02,0,0,4883.78,14131.53,0,0,44462.37,0,0,0,0,0,0,19313.58,7512961,1234042.13,17481138,5990212.5,11155497,5208234.5,7526444.5,7362555.5,2528917.5,24380.09,123537.09,0,424273.09,106178.49,834045.19,33279.29,76064.3,28312.28,1653188.25,0,115383.68,7069062,43018.63,344754.44,8099.08,50303.54,0,133256.2,369431.97,120218.84,25563.67,437668.78,30427.38,169328.61,48698.2,611771.44,116067.81,11345.84,4625.11,2035720.75,11299.62,75643.41,433481.34,0,14775.43,140001.89,148835.83,1950.06,10348.48,38767.36,440984.22,2244417.25,20452.66,0,287233.09,71993.51,111716.09,339181.69
3459.3767,0.609175306,1,18080.16,0,0,0,0,0,4162.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580738.44
3545.91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48331.89
3579.0725,0.617671495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081089.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61569.02,969916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33698.49
3588.7021,1,1,0,0,0,0,0,71261.7,149079.52,65213.16,0,133431.5,18076.78,9147.72,18523.17,0,0,0,0,0,0,0,0,0,0,0,79276.8,79081.47,60545,28029.36,0,0,69143.45,0,55117.2,0,0,209296.45,390341.78,802427.81,233592.72,965864.81,867461.25,2067052.5,959175.25,1190847.88,543888.25,264787.75,11312.23,159268.03,6747467.5,0,22288.45,89936.95,71305.69,14424940,177982.03,0,1539610.63,172228.75,670584.06,240238.53,81725.99,16817.56,475266.22,3891.02,72353.05,75411.38,83211.45,36087.74,8062.4,5990.69,537677.81,156071.73,137494.66,199795.73,184281.06,159288.89,43348.93,27670.54,38324.11,13298.8,98393.93,1074280.25,5959.02,4958.94,27281.8,3403.58,61572.67,0,0,44440.25,235947.59,24657.97,941913.44,8988.95,40669.29
3590.125,0.617671495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17443.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203123.03,0,0,0,0,0,0,0,0,0,239066.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328385.13
3598.5078,0.816215524,1,2424.4,0,0,0,0,19674.39,53445.04,0,0,99710.23,0,0,0,0,0,0,0,22737.3,0,0,0,0,0,0,0,12377.65,6180.88,0,107235.27,0,5953.36,0,0,76825.09,0,181435.66,0,0,0,0,0,0,32115.37,0,5632.26,0,0,0,0,0,0,0,6492834,671522,0,10133.43,0,0,0,0,0,135652.3,0,0,0,0,764859.63,0,0,0,0,0,0,0,0,0,0,0,12235.57,1600399.13,0,0,0,0,0,1523.46,0,0,6396745,0,52065.35,68253.16,0,0,48346.32
3600.1,1,1,0,0,0,0,0,0,0,0,5855.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24315.66,14230229,14870099,29693746,15529335,4962561.5,8443104,25281276,27096650,7731501,17980.21,59376.3,0,0,170658.89,629529.31,431873.94,155305.88,331453.41,0,132684.22,8866.77,1166542.13,142119,12986.86,20118.06,340706.16,210019.98,318506.63,9905.89,21424.74,154251.58,51359.01,13004.77,463243.78,5815.86,1015462.88,41486.25,20797.88,0,13916.32,594995.13,14030.41,42413.45,0,54681.49,3387.27,25584.92,6736.35,36328.58,251954.45,92772.96,0,108847.1,0,492075.69,64383.82,13635.85,50911.23
3613.875,0.49518477,0.992393457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23377.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79220.44
3621.234,0.021305116,0.377588269,0,0,0,0,0,0,0,0,0,0,0,0,314795.97,0,0,0,0,0,0,0,0,0,0,0,861199.38,0,0,0,0,0,0,1804494.5,1505309.38,83817.22,1688441,0,3026402.25,245437.38,920057.13,0,725176.88,44348.52,0,0,0,0,0,386454.56,0,0,688137.81,413118.41,0,127045.54,0,0,519805.94,0,0,179517.45,0,2126876,0,0,0,539502.38,0,289431.28,36675.48,253536.86,295960.34,0,0,38754.48,0,0,8037.45,0,1285469.5,600024.63,0,1659376.25,0,36508.79,0,113884.2,198414.86,383479.66,3366644,458098.53,0,68283.34,29661.9,0,6522984.5
3631.8718,0.535537194,0.949126761,0,111532.23,0,97165.49,0,0,0,0,186859.84,0,34518.27,0,8712.52,28748.15,0,0,43310.41,0,0,0,0,79819.2,50903.03,0,0,39220.37,9615.38,0,0,20950.29,0,0,0,0,0,1212976.25,87896.13,608787.88,441427.78,382060.66,414538.78,2841341.75,614639.63,165332.59,313905.69,277993.75,21457.88,812930,74069.95,3162522,1887014.5,14053.55,675738.88,8428.41,155123.06,308513,1199333.88,154215.97,464267.75,17172.24,1006077.38,23478.71,80254,15305.65,967596.5,107494.65,218169.31,1007070.63,26241,467624.5,872721.94,485780.84,441097.34,1167984.88,67148.52,68262.1,4318.64,1442271.63,24196.36,7072.65,25841.57,47767.95,484849.56,15478.17,3906.01,52321.71,2591.24,198141.72,200382.66,5505.63,48363.55,74532.23,33617.27,49892.98,224070.39
3634.1702,0.112366101,0.630879902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45422.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52493.43,0,0,0,0,0,0,0,0,0,0,0,0,31805.2,0,0,0,211241.88,0,69406.34,71340.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77641.12
3640.6252,1,1,0,0,0,0,0,0,0,0,0,0,258647.27,18350.9,4861.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28173.65,45853.7,786170.19,229863.53,590247.81,315915.31,3019092.5,520729.78,90786.81,169476.13,154091.69,97159.67,403519.72,316788.47,128237.25,1004852.38,113514.27,38404.76,7564735.5,98972.52,0,938957.38,2750842.5,845755.56,111546.15,108353.27,20507.71,310841.56,89748.47,49624.14,4664.62,44823.76,61582.85,20408.38,20515.62,386704.69,51796.91,33917.97,36554.3,23251.49,163547.97,238358.8,45928.61,1216143.88,54759.24,452283,5205.84,412302.97,1986914.88,141935.06,182329.66,4086.86,186169.88,0,2364778.5,278108.97,14020.58,97901,34491.2,33587.14
3658.4294,0.065355574,0.525344529,11204.9,0,0,154082.63,0,0,0,0,14457.3,0,0,0,0,0,135237.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31242.12,0,0,164511.88,57279.72,0,0,5549.28,0,0,0,0,3125.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386932.91,0,0,0,0,0,86982.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4798844.5
3690.4902,0.063777176,0.527057452,199643.55,252416.47,0,0,188589.95,38640.39,146491.77,388395.34,260483.91,146347.84,92137,11333.3,0,0,262901.56,0,0,0,0,0,0,201495.66,0,0,0,95766.02,252595.38,326570.72,28028.21,298154.03,101794.9,0,0,0,0,93685.59,1316428.25,292883.63,11400.6,138693.67,77358.59,923277.44,143339.16,2068.59,25450.12,35188.67,38404.86,51135.84,395754.09,1020116.81,42074.18,53443.02,1220379.75,1935614.25,27561.63,174255.89,99143.16,333058.72,85076.15,179169.92,808410.81,982505.44,1488148.88,47268.25,399637.63,347493.88,87495.74,270982,451213.09,363122.75,127927.88,0,202701.5,10648.96,0,0,97466.45,38968.31,114613.54,16383.77,483035.09,0,7174.85,76696.53,0,53026.11,0,1188080,283634.41,109942.59,275806.59,1314814.5,83235.88,111220.46,399768.44
3691.7766,0.050788569,0.522447447,0,0,0,0,0,0,0,0,0,0,0,0,107641.8,0,0,0,0,0,0,0,0,0,0,0,11335.12,0,0,0,0,0,0,654575.63,251992.97,114071.43,162372.58,0,0,0,0,0,90750.07,385572.5,198532,0,101636.63,0,0,0,0,0,0,0,0,0,0,0,0,202236.75,195379.83,736300.56,73715.43,0,0,146225.59,361633.63,48005.23,0,4630.88,295965.03,9054.91,11533.51,47385.55,394825.84,0,0,0,0,0,0,11299.14,0,0,2892.55,40731.99,3074041.5,0,0,0,0,0,56465.86,0,0,481193.47,337766.31
3709.377,0.301459855,0.923848848,0,0,0,0,0,143439.63,36026.58,0,0,0,1126486.38,117498.08,217635.3,0,0,0,0,0,0,534832.5,0,0,0,1423371.38,0,0,127043.63,429914.13,0,407461.72,170090.22,2321419.5,405415.19,0,0,6605.77,48040.58,1044551.94,271912.03,790611.31,518313.94,4575034.5,784260.5,67881.49,155223.25,609619.5,206254.55,64742.73,139270.5,557418.56,56139.68,4074.78,25556.89,1565989.38,26509.15,115265.59,2688755.5,340934.28,590386.44,714536.5,80016.63,253265.78,1493774.63,22895.8,125708.31,11255.43,1564.08,22452.63,245817.16,32788.67,447589.88,5460.5,9754.17,10062.08,35509.41,2046551,1892333.63,5146423.5,23367.48,5285.04,21636.63,10768.27,59943.31,106131.56,318430.13,78020.04,97100.64,80903.36,5439296,365901.38,167768.47,1936994.88,246238.47,493718.25,198192.27
3713.1675,1,1,0,0,0,0,0,0,0,0,0,177503.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110116.55,0,0,0,0,0,0,0,0,115683.97,0,0,0,0,0,161255.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35015.88,40939.93,0,0,0,152134.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164.12,0,0,0,0,0,0,0,0,0,0,0,24489.89
3728.553,0.708936378,1,0,0,12797.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8874.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689.33,21435.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130691.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27850.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688.35
3737.9236,0.301459855,0.923848848,0,320287.38,16298.07,119258.73,0,0,0,18878.93,25436.22,0,0,0,0,133309.67,42222.66,142817.89,0,157577.52,102945.19,178405.06,0,140830.89,0,0,0,0,13955.58,16314.93,18608.8,43691.76,0,135028.53,0,168850.88,0,3513.77,0,7597.81,0,0,0,0,0,0,0,7016.03,0,0,1598077.13,0,0,46839.42,0,0,0,120311.38,0,131294.86,273722.5,111900.83,18083.9,2236.53,0,0,0,0,0,0,0,0,25905.1,0,0,0,0,0,5616.75,84033.91,4622098,118174.18,0,0,0,0,0,0,0,51501.87,2014693.38,0,0,0,226487.28,0,210287.89
3815.228,0.832033694,1,0,279949.69,0,0,70503.72,106698.38,17108.74,51279.2,0,59855.79,28415.51,3894.6,6542,0,0,0,43784.8,0,0,0,0,0,0,0,27779.94,28936.1,95452.7,42631.66,136235.81,127226.86,21352.38,21697.05,116855.73,130673.35,37616.67,1459314.63,812526.19,3591328.75,1415073.13,4360044,3588662,11934129,3870049.5,1117997,2685438.5,2565347.5,30503.28,3415629.25,438569.88,107355.8,5630519.5,243635.66,10808.2,370258.28,867147.44,4449081,43039.9,81835.15,98557.56,19626.72,315588.47,14015.14,43383.19,4271.98,51190.27,108812.42,19375.48,120260.34,841293.88,620476.13,1059554.25,20919.08,1278543.75,12253.56,102126.38,91200.46,37602.33,101027,1288040.63,212598.25,53528.12,66037.27,247139.33,11293.81,7296.07,4322383.5,19732.76,199738.61,100801.41,53337.23,4358.98,59090.2,195616.59,3421.82,320062.59
3822.1199,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45840.63,0,0,0,0,0,0,0,0,0,0,0,3618.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597.05,0,0,0,39803.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107334.3
3831.8008,0.003409055,0.16176515,0,0,0,0,0,0,0,0,0,0,0,21765.15,64247,0,0,0,0,0,0,0,0,0,0,0,99717.11,0,173228.67,0,0,247526.89,0,0,0,5161208.5,72096.63,0,0,0,0,177656.22,0,167220.78,142005.66,0,51721.77,23595.37,0,0,0,0,0,0,0,0,0,0,0,531181.38,3541.82,19994.78,179119.13,0,5451.05,6022.23,157229.59,190297.91,98776.2,358703.56,795654.06,46206.69,322903.03,172649.39,281551.22,148098.38,1641029.75,37324.07,12519.76,0,0,1050530.38,0,1291.67,440317.97,0,0,446434.72,1479.46,0,0,0,0,719362.38,15513.82,58755.86,260953.55
3850.9954,1,1,0,0,0,0,2034327.13,0,1077097,3259114,3716611.75,2655048.5,994646.19,304276.25,1552728.13,0,0,0,0,0,0,0,0,0,0,0,1958696.5,1127135.88,1346899.75,2793690.5,2097703.75,2765467.5,2346675.75,7961452.5,0,353084.16,7254595,54302.6,310512.5,1821150.5,601927.06,1072522.5,1014764.25,4090342,1071373.25,190432.33,671315.81,312600.59,100530.34,3356.69,128759.79,7283817.5,2756471.5,91440.84,195394.69,2396520.5,0,8188983.5,74655.23,63768.7,4457672.5,14094.14,536842.13,1383647.75,10097.48,355566.66,695908,30504.66,25463.31,70540.9,6348.51,34172.68,231667.25,143807.33,28441.56,140791.31,130100.15,59746.66,792713.81,1194652,460824.41,8113.73,154798.44,113138.96,22475.12,26840.01,303876.16,72963.51,54991.85,0,104348.95,1428879.88,742639.13,1758068.5,87402.51,670567.81,3753925.75
